domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
,THREATFOX,0.0,2025-10-30,2025-10-30,,172.104.242.220,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,103.253.147.9,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,103.253.147.9,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,196.75.60.36,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,196.75.60.36,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,178.157.62.249,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,178.157.62.249,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,109.236.89.41,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,109.236.89.41,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,104.164.55.232,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,91.98.85.163,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,216.250.249.182,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,216.250.251.199,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,216.9.225.197,,Intel::ADDR,
